img_id,class,x_center,y_center,x_min,y_min,x_max,y_max,width,height
image_897,0,0.485577,0.532452,179,199,225,244,46,44
image_897,0,0.736779,0.53726,264,203,349,244,85,41
image_897,0,0.855769,0.638221,328,249,382,280,54,30
image_897,0,0.753606,0.808894,294,322,333,349,39,27
image_897,0,0.278846,0.616587,94,247,137,266,42,18
image_897,0,0.052885,0.502404,5,197,39,221,34,23
image_897,0,0.21875,0.710337,79,288,102,303,23,15
image_897,0,0.834135,0.340144,315,131,379,150,63,18
image_898,0,0.5,0.873798,200,345,215,381,14,36
image_898,0,0.854567,0.894231,347,362,362,382,15,20
image_900,0,0.634615,0.425481,246,159,280,195,34,35
image_900,0,0.373798,0.567308,140,227,170,245,30,17
image_900,0,0.155048,0.580529,49,234,79,249,29,15
image_900,0,0.0625,0.694712,1,281,50,297,49,16
image_900,0,0.737981,0.550481,281,219,333,239,52,20
image_900,0,0.766827,0.689904,304,268,333,306,28,37
image_900,0,0.83774,0.658654,334,265,361,283,27,17
image_900,0,0.96875,0.704327,392,267,413,319,20,52
image_900,0,0.96875,0.551683,391,220,414,239,22,18
image_900,0,0.983173,0.390625,403,154,414,170,11,15
image_900,0,0.752404,0.423077,286,167,340,184,54,17
image_900,0,0.467548,0.673077,114,274,274,286,160,11
image_901,0,0.515625,0.432692,202,160,226,198,24,37
image_901,0,0.731971,0.43149,293,160,315,197,22,36
image_901,0,0.396635,0.644231,155,251,175,285,20,34
image_901,0,0.502404,0.736779,199,291,219,322,20,30
image_902,0,0.402644,0.564904,158,226,175,243,16,16
image_902,0,0.741587,0.592548,294,229,323,262,29,33
image_902,0,0.608173,0.598558,236,239,268,259,31,20
image_902,0,0.471154,0.698317,184,269,208,310,23,41
image_902,0,0.704327,0.856971,281,338,304,374,23,35
image_902,0,0.713942,0.075721,284,8,308,53,23,44
image_904,0,0.138221,0.384615,40,148,73,170,33,22
image_904,0,0.195913,0.286058,11,109,150,129,139,20
image_904,0,0.483173,0.290865,170,111,231,129,60,17
image_904,0,0.588942,0.379808,230,150,258,166,28,16
image_904,0,0.463942,0.480769,148,191,236,208,87,16
image_904,0,0.852163,0.286058,326,113,381,125,55,11
image_904,0,0.659856,0.173077,221,57,328,86,107,29
image_904,0,0.290865,0.171875,72,56,168,86,95,29
image_904,0,0.088942,0.159856,1,57,71,76,69,18
image_906,0,0.734375,0.334135,281,111,329,167,48,55
image_906,0,0.65024,0.600962,236,227,303,273,67,46
image_906,0,0.635817,0.722356,249,281,278,320,29,39
image_906,0,0.5,0.721154,192,280,223,320,31,40
image_906,0,0.915865,0.72476,346,279,414,324,68,44
image_906,0,0.338942,0.808894,116,325,164,346,48,21
image_906,0,0.534856,0.820913,202,328,243,353,41,24
image_906,0,0.233173,0.846154,73,345,119,359,46,14
image_906,0,0.078125,0.455529,1,173,63,206,61,33
image_906,0,0.174279,0.336538,61,110,83,168,22,57
image_906,0,0.444712,0.334135,174,107,196,171,22,63
image_906,0,0.360577,0.188702,121,53,179,104,57,50
image_906,0,0.408654,0.0625,153,2,187,49,34,46
image_906,0,0.985577,0.608173,405,228,414,277,9,49
image_906,0,0.028846,0.603365,0,225,23,275,22,49
image_906,0,0.90024,0.8125,345,326,402,349,56,22
image_907,0,0.469952,0.602163,177,208,213,291,36,82
image_909,0,0.55649,0.518029,221,189,240,242,18,53
image_909,0,0.342548,0.675481,132,254,151,308,18,54
image_909,0,0.304087,0.871394,118,341,135,382,16,41
image_909,0,0.066106,0.676683,17,255,38,308,21,53
image_909,0,0.574519,0.676683,232,257,244,306,11,48
image_909,0,0.296875,0.168269,114,37,132,101,18,63
image_909,0,0.206731,0.182692,76,46,96,104,20,57
image_912,0,0.411058,0.704327,156,271,186,314,29,43
image_912,0,0.555288,0.682692,190,272,270,294,80,22
image_912,0,0.27524,0.699519,106,269,121,312,15,42
image_912,0,0.24399,0.822115,92,318,109,364,16,46
image_912,0,0.72476,0.30649,292,110,311,143,18,33
image_912,0,0.820913,0.300481,332,110,349,140,16,29
image_912,0,0.867788,0.679087,346,274,374,291,28,16
image_912,0,0.640625,0.835337,258,326,274,369,16,42
image_913,0,0.774038,0.241587,301,78,341,123,40,44
image_913,0,0.694712,0.590144,275,229,303,260,28,30
image_913,0,0.657452,0.692308,261,274,286,302,24,28
image_913,0,0.808894,0.776442,305,311,366,333,61,22
image_913,0,0.823317,0.879808,327,350,356,382,29,31
image_913,0,0.867788,0.685096,350,270,370,299,20,28
image_913,0,0.920673,0.355769,369,133,395,161,26,28
image_913,0,0.521635,0.235577,207,75,227,121,20,46
image_913,0,0.44351,0.237981,176,79,193,119,16,40
image_913,0,0.330529,0.592548,124,229,151,262,27,33
image_913,0,0.543269,0.703125,210,283,240,301,29,18
image_914,0,0.560096,0.419471,206,163,258,184,52,21
image_914,0,0.826923,0.420673,314,163,372,186,57,22
image_914,0,0.81851,0.582933,306,232,375,253,68,21
image_914,0,0.290865,0.418269,94,164,146,182,52,17
image_914,0,0.53726,0.578125,194,232,253,248,59,15
image_914,0,0.835337,0.721154,313,290,382,310,68,20
image_914,0,0.253606,0.277644,89,105,122,124,33,18
image_916,0,0.219952,0.36899,60,142,122,163,62,21
image_916,0,0.361779,0.366587,129,146,171,159,42,13
image_916,0,0.647837,0.382212,234,149,305,169,70,20
image_916,0,0.487981,0.58774,195,231,211,256,16,24
image_916,0,0.68149,0.754808,275,301,290,327,15,26
image_916,0,0.879808,0.387019,351,150,381,170,29,20
image_916,0,0.861779,0.264423,301,95,416,124,114,29
image_916,0,0.572115,0.247596,174,94,300,111,126,16
image_917,0,0.41226,0.472356,120,181,223,212,102,30
image_917,0,0.433894,0.192308,130,70,230,90,100,20
image_917,0,0.661058,0.460337,227,183,323,200,95,16
image_917,0,0.932692,0.492788,363,193,411,215,48,22
image_917,0,0.858173,0.591346,330,238,382,252,52,14
image_917,0,0.59976,0.606971,189,242,310,261,120,18
image_917,0,0.721154,0.737981,282,299,317,315,35,16
image_917,0,0.644231,0.063702,209,14,327,39,118,24
image_918,0,0.510817,0.075721,179,23,244,39,65,16
image_919,0,0.331731,0.299279,120,113,156,135,35,22
image_919,0,0.489183,0.875,191,342,216,385,24,42
image_919,0,0.167067,0.882212,58,346,79,388,21,42
image_920,0,0.572115,0.486779,222,187,252,218,29,30
image_920,0,0.71875,0.705529,287,275,310,312,22,36
image_920,0,0.8125,0.643029,326,252,349,282,22,29
image_920,0,0.448317,0.78726,177,319,194,336,16,16
image_920,0,0.358173,0.465144,75,186,222,199,147,13
image_921,0,0.629808,0.230769,249,72,275,118,26,46
image_921,0,0.420673,0.508413,166,191,183,230,17,39
image_921,0,0.629808,0.617788,235,238,289,274,54,35
image_921,0,0.652644,0.864183,253,342,288,377,35,35
image_921,0,0.859375,0.528846,348,205,366,234,18,29
image_921,0,0.986779,0.429087,405,164,415,193,9,29
image_921,0,0.840144,0.102163,338,20,360,63,22,42
image_922,0,0.532452,0.502404,209,184,234,234,24,49
image_922,0,0.903846,0.331731,361,122,390,154,28,31
image_924,0,0.164663,0.413462,51,150,84,194,33,43
image_924,0,0.794471,0.721154,314,280,345,320,30,40
image_924,0,0.438702,0.723558,166,280,199,322,33,42
image_925,0,0.105769,0.317308,19,114,67,150,48,35
image_925,0,0.222356,0.211538,76,68,109,106,33,37
image_925,0,0.944712,0.420673,372,160,414,189,42,29
image_925,0,0.167067,0.501202,54,193,83,223,29,30
image_925,0,0.165865,0.644231,52,258,84,278,31,20
image_925,0,0.59375,0.627404,235,251,258,271,23,20
image_925,0,0.716346,0.683894,283,273,312,294,29,21
image_925,0,0.811298,0.472356,327,190,346,203,18,13
image_925,0,0.860577,0.311298,346,114,369,144,22,30
image_925,0,0.165865,0.774038,45,310,91,332,46,22
image_925,0,0.449519,0.620192,171,250,201,264,29,14
image_925,0,0.704327,0.46875,281,186,304,203,23,16
image_926,0,0.209135,0.747596,64,294,110,326,46,31
image_926,0,0.027644,0.838942,2,332,19,364,16,31
image_926,0,0.771635,0.824519,309,331,333,353,23,22
image_926,0,0.09375,0.367788,30,130,47,174,16,43
image_927,0,0.338942,0.366587,123,142,157,163,34,21
image_927,0,0.158654,0.558894,47,219,85,244,37,24
image_927,0,0.06851,0.555288,10,221,47,239,36,17
image_927,0,0.409856,0.663462,138,270,203,282,65,11
image_927,0,0.784856,0.186298,314,60,339,93,24,33
image_928,0,0.602163,0.251202,227,89,272,119,44,30
image_928,0,0.711538,0.508413,274,200,316,221,42,21
image_928,0,0.598558,0.81851,226,327,272,354,46,27
image_928,0,0.884615,0.745192,360,294,374,324,14,29
image_928,0,0.067308,0.614183,15,243,41,268,26,24
image_928,0,0.871394,0.445913,354,173,369,196,15,22
image_928,0,0.97476,0.548077,396,216,415,239,18,22
image_931,0,0.58774,0.3125,229,109,258,150,29,40
image_931,0,0.653846,0.449519,260,164,283,208,22,43
image_931,0,0.75,0.451923,299,163,325,212,26,48
image_931,0,0.485577,0.722356,190,278,213,323,23,44
image_931,0,0.282452,0.320913,109,117,125,148,16,30
image_932,0,0.530048,0.382212,205,143,235,175,29,31
image_932,0,0.442308,0.552885,159,215,209,245,49,29
image_932,0,0.686298,0.551683,275,215,294,244,18,29
image_932,0,0.835337,0.384615,326,142,369,176,42,34
image_932,0,0.911058,0.546875,368,213,390,241,22,27
image_932,0,0.719952,0.289663,284,100,314,139,29,39
image_932,0,0.883413,0.290865,350,101,383,139,33,37
image_932,0,0.614183,0.286058,238,97,273,141,35,43
image_932,0,0.055288,0.284856,6,98,38,139,31,41
image_932,0,0.194712,0.284856,72,98,90,139,17,41
image_932,0,0.234375,0.705529,86,280,108,307,22,27
image_932,0,0.104567,0.520433,35,204,50,229,15,24
image_932,0,0.496394,0.469952,200,180,211,210,10,29
image_933,0,0.112981,0.463942,3,171,91,213,87,42
image_933,0,0.66226,0.518029,260,202,291,229,30,27
image_933,0,0.396635,0.69351,145,266,185,311,40,44
image_933,0,0.658654,0.825721,265,319,283,366,17,47
image_933,0,0.40024,0.16226,143,53,188,82,44,29
image_933,0,0.536058,0.16226,211,53,235,82,23,29
image_933,0,0.731971,0.168269,236,55,371,83,134,28
image_934,0,0.302885,0.417067,115,159,137,186,22,27
image_934,0,0.090144,0.483173,19,189,54,212,35,22
image_934,0,0.586538,0.609375,232,241,254,265,22,24
image_934,0,0.751202,0.540865,296,211,329,237,33,26
image_934,0,0.747596,0.329327,299,122,322,151,22,28
image_934,0,0.512019,0.33774,206,125,218,154,11,29
image_934,0,0.248798,0.338942,91,127,115,153,24,26
image_934,0,0.848558,0.332933,347,126,359,151,11,24
image_934,0,0.979567,0.478365,398,187,415,209,16,22
image_934,0,0.234375,0.415865,89,161,105,183,16,22
image_934,0,0.984375,0.626202,403,247,416,274,13,27
image_935,0,0.253606,0.519231,98,199,113,233,15,34
image_935,0,0.649038,0.361779,131,141,407,160,276,18
image_935,0,0.322115,0.897837,120,363,146,384,26,21
image_935,0,0.171875,0.703125,66,281,76,303,10,21
image_936,0,0.432692,0.308894,167,104,191,152,23,48
image_936,0,0.710337,0.569712,272,213,319,261,47,48
image_936,0,0.776442,0.675481,286,260,358,302,72,42
image_936,0,0.730769,0.882212,292,347,314,387,22,40
image_936,0,0.329327,0.56851,127,214,147,259,20,44
image_936,0,0.168269,0.882212,58,348,80,386,22,37
image_937,0,0.682692,0.514423,236,197,330,229,94,31
image_937,0,0.905048,0.402644,358,156,394,177,36,21
image_937,0,0.864183,0.768029,346,308,373,330,27,22
image_937,0,0.883413,0.847356,358,338,375,367,16,29
image_937,0,0.134615,0.84375,38,333,72,368,34,35
image_937,0,0.509615,0.338942,190,125,232,155,42,29
image_937,0,0.335337,0.534856,123,212,156,233,33,21
image_937,0,0.111779,0.31851,2,117,91,148,88,30
image_937,0,0.353365,0.63101,136,244,156,281,20,36
image_937,0,0.944712,0.501202,375,199,411,218,35,18
image_938,0,0.66226,0.383413,264,140,287,177,22,36
image_938,0,0.832933,0.223558,305,85,388,101,82,16
image_938,0,0.497596,0.228365,190,79,222,109,31,29
image_938,0,0.393029,0.370192,150,142,177,164,27,22
image_938,0,0.372596,0.485577,137,190,171,213,34,22
image_938,0,0.183894,0.866587,58,352,93,369,35,16
image_939,0,0.28125,0.322115,92,117,141,149,49,31
image_939,0,0.65625,0.415865,261,154,284,190,22,35
image_939,0,0.674279,0.508413,273,195,288,226,15,30
image_939,0,0.614183,0.598558,236,235,275,263,39,28
image_939,0,0.490385,0.602163,186,234,222,265,35,30
image_939,0,0.581731,0.689904,227,271,257,303,29,31
image_939,0,0.752404,0.685096,298,268,327,300,29,31
image_939,0,0.453125,0.782452,174,307,202,343,27,35
image_939,0,0.942308,0.789663,384,308,400,347,16,39
image_939,0,0.080529,0.59375,18,231,48,262,29,31
image_939,0,0.063702,0.508413,2,195,50,226,48,30
image_939,0,0.25,0.391827,73,154,134,171,61,16
image_939,0,0.872596,0.278846,339,93,385,137,46,43
image_939,0,0.704327,0.289663,281,100,304,139,23,39
image_939,0,0.778846,0.304087,309,116,338,137,28,21
image_939,0,0.794471,0.487981,317,194,342,212,24,17
image_939,0,0.103365,0.783654,34,308,50,343,16,35
image_944,0,0.484375,0.713942,196,282,206,310,10,28
image_944,0,0.081731,0.360577,20,137,48,163,28,26
image_944,0,0.69351,0.419471,278,153,299,195,21,41
image_944,0,0.778846,0.420673,315,163,332,186,16,23
image_945,0,0.313702,0.350962,122,136,138,156,16,20
image_945,0,0.21274,0.427885,72,170,103,186,30,16
image_945,0,0.054087,0.430288,1,170,44,186,42,16
image_945,0,0.655048,0.509615,262,198,281,224,18,26
image_945,0,0.580529,0.570913,161,230,322,243,160,13
image_945,0,0.695913,0.43149,278,165,299,192,21,27
image_945,0,0.763221,0.430288,306,165,327,191,21,26
image_945,0,0.584135,0.729567,228,291,258,314,29,22
image_945,0,0.586538,0.840144,223,331,263,366,40,35
image_945,0,0.498798,0.828125,189,335,225,353,35,18
image_945,0,0.325721,0.848558,118,335,151,371,33,35
image_945,0,0.042067,0.835337,6,340,27,355,21,15
image_945,0,0.132212,0.652644,39,265,71,276,31,10
image_945,0,0.414663,0.643029,141,262,202,272,61,9
image_945,0,0.442308,0.50601,176,202,192,219,16,16
image_946,0,0.31851,0.538462,106,212,159,236,53,23
image_946,0,0.503606,0.534856,194,210,225,235,30,24
image_946,0,0.304087,0.373798,21,140,232,170,211,30
image_950,0,0.114183,0.706731,32,280,63,308,30,28
image_950,0,0.027644,0.606971,0,234,21,270,21,35
image_950,0,0.204327,0.064904,73,7,96,47,23,40
image_950,0,0.151442,0.81851,51,323,73,358,22,35
image_951,0,0.308894,0.580529,117,223,139,260,22,36
image_951,0,0.104567,0.691106,28,267,57,308,29,41
image_951,0,0.49399,0.798077,186,312,223,352,36,40
image_951,0,0.664663,0.798077,249,310,302,353,53,43
image_951,0,0.5625,0.689904,218,269,249,304,31,35
image_951,0,0.411058,0.825721,155,332,187,354,31,22
image_951,0,0.69351,0.580529,278,223,299,260,21,36
image_952,0,0.597356,0.302885,219,97,278,155,59,57
image_952,0,0.783654,0.310096,314,102,337,154,22,52
image_952,0,0.387019,0.4375,146,157,174,206,28,49
image_952,0,0.359375,0.573317,134,213,164,262,29,48
image_952,0,0.061298,0.697115,11,268,39,310,27,42
image_952,0,0.925481,0.823317,375,319,395,364,20,44
image_952,0,0.941106,0.709135,375,272,408,318,33,46
image_952,0,0.230769,0.296875,80,95,110,151,29,55
image_952,0,0.27524,0.894231,92,362,135,382,42,20
image_952,0,0.353365,0.924279,138,364,154,405,16,41
image_952,0,0.640625,0.426683,258,160,274,195,16,35
image_952,0,0.0625,0.145433,15,28,36,93,20,65
image_953,0,0.259615,0.606971,86,241,128,262,42,21
image_954,0,0.751202,0.191106,275,65,349,94,74,29
image_954,0,0.735577,0.575721,290,228,322,250,31,22
image_954,0,0.901442,0.575721,354,224,394,254,40,29
image_954,0,0.56851,0.801683,223,324,250,343,27,18
image_955,0,0.129808,0.436298,29,150,79,212,49,62
image_955,0,0.866587,0.40024,306,150,415,181,108,30
image_955,0,0.197115,0.572115,41,222,121,252,80,29
image_955,0,0.673077,0.570913,252,222,307,251,55,29
image_956,0,0.31851,0.626202,111,236,154,284,42,47
image_956,0,0.793269,0.219952,315,66,343,117,28,50
image_958,0,0.74399,0.254808,258,93,359,119,100,26
image_958,0,0.71875,0.469952,277,183,320,208,43,24
image_958,0,0.609375,0.572115,231,229,275,245,44,16
image_958,0,0.84976,0.576923,323,231,384,248,61,17
image_958,0,0.94351,0.699519,371,278,414,302,42,23
image_958,0,0.71274,0.103365,274,30,317,54,42,23
image_958,0,0.1875,0.242788,26,90,130,110,104,20
image_958,0,0.02524,0.475962,0,187,19,209,18,22
image_958,0,0.848558,0.361779,342,142,364,158,22,16
image_961,0,0.128606,0.302885,5,113,102,139,96,26
image_961,0,0.826923,0.289663,274,109,413,130,139,21
image_961,0,0.448317,0.305288,158,114,213,138,55,23
image_962,0,0.586538,0.396635,230,149,256,181,26,31
image_962,0,0.407452,0.614183,158,239,180,272,21,33
image_962,0,0.432692,0.719952,166,284,192,314,26,30
image_962,0,0.58774,0.713942,236,281,251,311,15,29
image_962,0,0.793269,0.59375,290,236,368,257,78,20
image_962,0,0.825721,0.71274,332,281,354,310,22,29
image_962,0,0.34976,0.796875,133,320,158,342,24,21
image_964,0,0.576923,0.383413,218,151,261,166,42,15
image_964,0,0.149038,0.43149,48,166,74,191,26,24
image_964,0,0.120192,0.584135,40,230,58,256,17,26
image_964,0,0.371394,0.695913,137,275,170,302,33,27
image_964,0,0.617788,0.533654,238,213,274,230,35,16
image_964,0,0.822115,0.282452,333,91,349,144,16,53
image_964,0,0.737981,0.377404,282,147,332,167,49,20
image_964,0,0.852163,0.824519,330,330,377,354,47,23
image_964,0,0.770433,0.844952,311,330,330,372,18,42
image_964,0,0.444712,0.530048,169,212,201,228,31,15
image_964,0,0.070913,0.248798,2,92,55,114,53,22
image_964,0,0.197115,0.84976,66,343,96,364,29,21
image_967,0,0.616587,0.423077,240,148,273,203,33,54
image_967,0,0.628606,0.570913,247,213,276,260,29,47
image_967,0,0.625,0.713942,247,277,273,315,26,37
image_967,0,0.63101,0.960337,251,383,274,416,22,33
image_967,0,0.919471,0.563702,366,225,397,244,30,18
image_967,0,0.921875,0.769231,355,311,411,329,56,17
image_969,0,0.66226,0.354567,239,134,312,159,73,24
image_969,0,0.819712,0.352163,319,135,363,156,43,21
image_969,0,0.144231,0.34976,46,134,74,157,28,22
image_969,0,0.219952,0.359375,76,134,106,164,29,29
image_969,0,0.36899,0.346154,112,135,193,152,81,16
image_969,0,0.373798,0.469952,131,187,179,203,47,16
image_969,0,0.615385,0.457933,238,182,274,199,35,16
image_969,0,0.168269,0.576923,56,228,82,251,26,22
image_969,0,0.436298,0.659856,157,266,205,283,47,16
image_970,0,0.620192,0.086538,224,8,290,62,66,54
image_970,0,0.323317,0.872596,122,338,145,387,22,48
image_970,0,0.205529,0.733173,74,283,96,326,22,43
image_971,0,0.366587,0.503606,93,199,212,220,119,21
image_971,0,0.561298,0.502404,216,200,249,217,33,16
image_971,0,0.9375,0.484375,372,192,407,210,34,18
image_971,0,0.948317,0.361779,372,135,415,166,42,30
image_971,0,0.420673,0.40625,88,158,261,179,173,20
image_971,0,0.653846,0.426683,264,160,278,195,14,35
image_971,0,0.786058,0.399038,285,156,369,174,83,17
image_971,0,0.175481,0.41226,59,159,87,184,28,24
image_971,0,0.170673,0.503606,56,199,85,220,28,21
image_971,0,0.435096,0.74399,166,292,195,325,28,33
image_971,0,0.445913,0.30649,166,114,203,139,36,24
image_971,0,0.266827,0.205529,102,70,119,100,16,29
image_972,0,0.310096,0.282452,23,102,234,132,210,30
image_972,0,0.804087,0.278846,299,102,370,128,70,26
image_972,0,0.667067,0.59976,258,234,295,265,36,30
image_972,0,0.8125,0.590144,310,236,365,253,55,16
image_972,0,0.1875,0.832933,65,306,91,387,26,81
image_972,0,0.048077,0.760817,1,304,39,327,37,22
image_972,0,0.027644,0.634615,0,237,21,289,21,52
image_972,0,0.527644,0.598558,208,239,229,259,21,20
image_972,0,0.78125,0.747596,286,300,364,320,78,20
image_972,0,0.296875,0.776442,95,307,151,337,55,29
image_973,0,0.644231,0.209135,231,65,305,109,74,43
image_973,0,0.520433,0.323317,201,115,232,152,30,36
image_973,0,0.63101,0.320913,250,111,275,154,24,42
image_973,0,0.751202,0.330529,299,117,326,158,27,41
image_973,0,0.33774,0.429087,126,157,153,200,27,42
image_973,0,0.129808,0.479567,25,179,83,218,57,39
image_973,0,0.188702,0.877404,57,346,99,384,41,37
image_973,0,0.93149,0.515625,361,203,412,225,50,21
image_973,0,0.454327,0.512019,151,202,226,222,75,20
image_973,0,0.735577,0.637019,268,254,343,274,74,20
image_973,0,0.512019,0.638221,179,257,245,273,66,16
image_975,0,0.310096,0.3125,104,114,153,145,48,31
image_975,0,0.219952,0.485577,70,193,112,210,41,17
image_975,0,0.043269,0.670673,3,258,31,299,28,40
image_975,0,0.930288,0.1875,363,65,409,91,46,26
image_975,0,0.216346,0.860577,75,339,104,377,28,37
image_978,0,0.486779,0.324519,122,115,282,153,159,37
image_978,0,0.832933,0.3125,290,117,403,143,113,26
image_978,0,0.706731,0.463942,264,179,324,205,60,26
image_978,0,0.163462,0.487981,3,177,133,229,130,52
image_978,0,0.152644,0.300481,3,114,122,136,119,22
image_978,0,0.027644,0.372596,0,138,21,170,21,31
